HGNC:15854	BTBD3	btb (poz) domain containing 3|btb domain containing 3|btbd3|btbd3 gene|dj742j24.1|kiaa0952	22903
HGNC:15855	CD93	c1qr(p)|c1qr1|c1qrp|cd93|cd93 antigen|cd93 gene|cd93 molecule|cdw93|dj737e23.1|ecsm3|matrix-remodelling associated 4|mxra4	22918
HGNC:15856	TP53TG5	c20orf10|chromosome 20 open reading frame 10|clg01|dj453c12.5|tp53 target 5|tp53tg5|tp53tg5 gene	27296
HGNC:15857	GID8	ba305p22.1|c20orf11|chromosome 20 open reading frame 11|flj20602|gid complex subunit 8|gid complex subunit 8 homolog|gid complex subunit 8 homolog (s. cerevisiae)|gid8|gid8 gene|twa1|two hybrid associated protein no. 1 with ranbpm	54994
HGNC:15858	DZANK1	ankrd64|ankyrin repeat domain 64|ba189k21.8|c20orf12|c20orf84|chromosome 20 open reading frame 12|dj568f9.2|double zinc ribbon and ankyrin repeat domains 1|dzank1|dzank1 gene|flj10600|flj30892	55184
HGNC:15859	TASP1	c20orf13|chromosome 20 open reading frame 13|dj585i14.2|flj20212|sulehs|tasp1|tasp1 gene|taspase 1|threonine aspartase	55617
HGNC:15860	PRPF6	ant-1|bb152o15.1|c20orf14|chromosome 20 open reading frame 14|hprp6|pre-mrna processing factor 6|prp6|prp6 pre-mrna processing factor 6 homolog (s. cerevisiae)|prp6 pre-mrna processing factor 6 homolog (yeast)|prpf6|prpf6 gene|rp60|snrnp102|tom|u5-102k	24148
HGNC:15861	DHX35	c20orf15|ddx35|dead/h (asp-glu-ala-asp/his) box polypeptide 35|deah (asp-glu-ala-his) box polypeptide 35|deah-box helicase 35|dhx35|dhx35 gene|flj22759|kaia0875	60625
HGNC:15862	SMOX	c20orf16|chromosome 20 open reading frame 16|dj779e11.1|flj20746|mgc1010|pao-1|pao1|paoh|paoh1|smox|smox gene|spermine oxidase	54498
HGNC:15864	RBCK1	c20orf18|chromosome 20 open reading frame 18|heme-oxidized irp2 ubiquitin ligase 1|hoil-1|hoil1|pbmei|pgbm1|ranbp-type and c3hc4-type zinc finger containing 1|ranbp2-type and c3hc4-type zinc finger containing 1|rbck1|rbck1 gene|rbck2|rnf54|ubce7ip3|xap3|xap4|zranb4	10616
HGNC:15865	KIZ	c20orf19|chromosome 20 open reading frame 19|ht013|kiz|kiz gene|kizuna|kizuna centrosomal protein|ncrna00153|non-protein coding rna 153|plk1s1|polo-like kinase 1 substrate 1|rp69	55857
HGNC:15866	MRGBP	c20orf20|chromosome 20 open reading frame 20|eaf7|flj10914|mrg domain binding protein|mrg/morf4l binding protein|mrg15bp|mrgbp|mrgbp gene|urcc4	55257
HGNC:15867	YTHDF1	c20orf21|df1|flj20391|yth domain family 1|yth n(6)-methyladenosine rna binding protein 1|yth n6-methyladenosine rna binding protein 1|yth n6-methyladenosine rna binding protein f1|ythdf1|ythdf1 gene	54915
HGNC:15868	ABHD12	abhd12|abhd12 gene|abhd12a|abhydrolase domain containing 12|bem46l2|c20orf22|chromosome 20 open reading frame 22|dj965g21.2|dkfzp434p106|habhd12|pharc	26090
HGNC:15869	KIF16B	c20orf23|chromosome 20 open reading frame 23|dj971b4.1|flj20135|kif16b|kif16b gene|kinesin family member 16b|kisc20orf|snx23|sorting nexin 23	55614
HGNC:15870	RAB5IF	c20orf24|cfsmr2|chromosome 20 open reading frame 24|opti|pnas-11|rab5 interacting factor|rab5if|rab5if gene|rcaf1|respirasome complex assembly factor 1|rip5	55969
HGNC:15872	CFAP61	c20orf26|cam-ip3|cfap61|cfap61 gene|chromosome 20 open reading frame 26|cilia and flagella associated protein 61|dj1002m8.3|dj1178h5.4|dkfzp434k156|hypothetical protein loc26074	26074
HGNC:15873	ADISSP	adipose secreted signaling protein|adissp|c20orf27|c20orf27 gene|chromosome 20 open reading frame 27|flj20550|hypothetical protein loc54976	54976
HGNC:15874	SPEF1	c20orf28|calponin-homology and microtubule-associated protein|chromosome 20 open reading frame 28|dkfzp434i114|spef1|spef1 gene|spef1a|sperm flagellar 1	25876
HGNC:15875	AP5S1	adaptor related protein complex 5 sigma 1 subunit|adaptor related protein complex 5 subunit sigma 1|ap5s1|ap5s1 gene|c20orf29|chromosome 20 open reading frame 29|flj11168	55317
HGNC:15876	TMEM230	c20orf30|chromosome 20 open reading frame 30|dj1116h23.2.1|hspc274|tmem230|tmem230 gene|transmembrane protein 230	29058
HGNC:15877	EDEM2	ba4204.1|c20orf31|c20orf49|chromosome 20 open reading frame 31|edem2|edem2 gene|er degradation enhancing alpha-mannosidase like protein 2|flj10783	55741
HGNC:15878	CASS4	c20orf32|cas scaffold protein family member 4|cas scaffolding protein family member 4|cas4|cass4|cass4 gene|chromosome 20 open reading frame 32|hef-like protein|hef1-efs-p130cas-like|hefl|hepl	57091
HGNC:15879	CTNNBL1	c20orf33|catenin beta like 1|chromosome 20 open reading frame 33|ctnnbl1|ctnnbl1 gene|dj633o20.1|flj21108|imd99|nap|nuclear associated protein|nyd-sp19|p14l|pp8304	56259
HGNC:15880	CDK5RAP1	c20orf34|c42|cdk5 regulatory subunit associated protein 1|cdk5rap1|cdk5rap1 gene|cgi-05|chromosome 20 open reading frame 34|hspc167	51654
HGNC:15881	DBNDD2	c20orf35|chromosome 20 open reading frame 35|ck1bp|dbndd2|dbndd2 gene|dysbindin (dystrobrevin binding protein 1) domain containing 2|dysbindin domain containing 2|hsmnp1	55861
HGNC:15882	PCMTD2	c20orf36|chromosome 20 open reading frame 36|flj10883|pcmtd2|pcmtd2 gene|protein-l-isoaspartate (d-aspartate) o-methyltransferase domain containing 2	55251
HGNC:15885	SYNDIG1	c20orf39|chromosome 20 open reading frame 39|dispanin subfamily c member 2|dspc2|flj14220|ifitmd5|interferon induced transmembrane protein domain containing 5|synapse differentiation induced gene 1|synapse differentiation inducing 1|syndig1|syndig1 gene|tmem90b|transmembrane protein 90b	79953
HGNC:15886	AAR2	aar2|aar2 gene|aar2 splicing factor|aar2 splicing factor homolog|aar2 splicing factor homolog (s. cerevisiae)|ba234k24.2|c20orf4|cgi-23|chromosome 20 open reading frame 4	25980
HGNC:15887	LSM14B	ba11m20.3|c20orf40|chromosome 20 open reading frame 40|fam61b|flj25473|ft005|lsm family member 14b|lsm13|lsm14b|lsm14b gene|rap55b	149986
HGNC:15888	RTEL1	bk3184a7.3|c20orf41|chromosome 20 open reading frame 41|dkca4|dkcb5|dkfzp434c013|kiaa1088|nhl|pfbmft3|regulator of telomere elongation helicase 1|rtel|rtel1|rtel1 gene	51750
HGNC:15889	FERMT1	c20orf42|chromosome 20 open reading frame 42|dtgcu2|ferm domain containing kindlin 1|fermitin family homolog 1 (drosophila)|fermitin family member 1|fermt1|fermt1 gene|flj20116|kind1|kinderlin|kindlin-1|unc112a|urp1	55612
HGNC:15890	RTF2	c20orf43|cdao5|chromosome 20 open reading frame 43|hspc164|replication termination factor 2|replication termination factor 2 domain containing 1|rtf2|rtf2 gene|rtfdc1|shujun-3	51507
HGNC:15891	UQCC1	basic fgf-repressed zic-binding protein|bfzb|c20orf44|cbp3|chromosome 20 open reading frame 44|cytochrome b protein synthesis 3 homolog (s. cerevisiae)|flj10850|ubiquinol-cytochrome c reductase complex assembly factor 1|ubiquinol-cytochrome c reductase complex chaperone|uqcc|uqcc1|uqcc1 gene	55245
HGNC:15892	PRELID3B	c20orf45|chromosome 20 open reading frame 45|dj543j19.5|preli domain containing 3b|prelid3b|prelid3b gene|slmo2|slowmo homolog 2 (drosophila)	51012
HGNC:15893	TMEM74B	c20orf46|chromosome 20 open reading frame 46|flj11190|tmem74b|tmem74b gene|transmembrane protein 74b	55321
HGNC:15894	PANK2	c20orf48|flj11729|hss|nbia1|neurodegeneration with brain iron accumulation 1 (hallervorden-spatz syndrome)|pank2|pank2 gene|pantothenate kinase 2|pantothenate kinase-associated neurodegeneration|pkan	80025
HGNC:15897	SEL1L2	c20orf50|chromosome 20 open reading frame 50|dkfzp434c1826|sel-1 suppressor of lin-12-like 2 (c. elegans)|sel-1l2|sel1l2|sel1l2 adaptor subunit of erad e3 ligase|sel1l2 gene	80343
HGNC:15898	ESF1	abtap|ba526k24.1|c20orf6|chromosome 20 open reading frame 6|esf1|esf1 gene|esf1 nucleolar pre-rrna processing protein homolog|hdcmc28p	51575
HGNC:15899	NDUFAF5	ba526k24.2|c20orf7|chromosome 20 open reading frame 7|dj842g6.1|mc1dn16|nadh:ubiquinone oxidoreductase complex assembly factor 5|ndufaf5|ndufaf5 gene	79133
HGNC:15900	DEFB126	ba530n10.1|c20orf8|chromosome 20 open reading frame 8|defb-26|defb126|defb126 gene|defb26|defensin beta 126|hbd-26|hbd26	81623
HGNC:15901	IFT52	c20orf9|cgi-53|chromosome 20 open reading frame 9|dj1028d15.1|ift52|ift52 gene|intraflagellar transport 52|intraflagellar transport 52 homolog (chlamydomonas)|ngd2|ngd5	51098
HGNC:15902	CDH26	cadherin 26|cadherin-like 26|cdh26|cdh26 gene|vr20	60437
HGNC:15904	KAT14	atac component 2 homolog (drosophila)|atac2|crp2bp|csrp2 binding protein|csrp2bp|cysteine rich protein 2 binding protein|dj717m23.1|kat14|kat14 gene|lysine acetyltransferase 14|pro1194	57325
HGNC:15905	L3MBTL1	dj138b7.3|dkfzp586p1522|h-l(3)mbt|kiaa0681|l(3)mbt (drosophila)-like|l(3)mbt-like (drosophila)|l(3)mbt-like 1 (drosophila)|l3mbtl|l3mbtl histone methyl-lysine binding protein 1|l3mbtl1|l3mbtl1 gene|lethal (3) malignant brain tumor l(3)|zc2hc3	26013
HGNC:15906	MYH7B	dj756n5.1|kiaa1512|lncmyh7b|mhc14|myh7b|myh7b gene|myosin heavy chain 7b	57644
HGNC:15908	NAA20	dj1002m8.1|mrt73|n-acetyltransferase 3 homolog (s. cerevisiae)|n-acetyltransferase 5|naa20|naa20 gene|nat3|nat3p|nat5|nat5p	51126
HGNC:15909	NCOA5	ba465l10.6|cia|coactivator independent of af-2|ncoa5|ncoa5 gene|nuclear receptor coactivator 5	57727
HGNC:15910	NFS1	coxpd52|hussy-08|iscs|nfs1|nfs1 cysteine desulfurase|nfs1 gene|nfs1 nitrogen fixation 1 homolog (s. cerevisiae)|nifs	9054
HGNC:15911	NOP56	nol5a|nop56|nop56 gene|nop56 ribonucleoprotein|nop56 ribonucleoprotein homolog (yeast)|nucleolar protein 5a (56kd with kke/d repeat)|nucleolar protein 5a (56kda with kke/d repeat)|sca36|spinocerebellar ataxia 36	10528
HGNC:15912	NSFL1C	dj776f14.1|nsfl1 (p97) cofactor (p47)|nsfl1 cofactor|nsfl1c|nsfl1c gene|p47|shp1 homolog (s. cerevisiae)|ubx domain protein 2c|ubx1|ubxd10|ubxn2c	55968
HGNC:15913	NXT1	mtr2|ntf2-like export factor 1|ntx2-like export factor1|nuclear transport factor 2 like export factor 1|nuclear transport factor 2-like export factor 1|nxt1|nxt1 gene	29107
HGNC:15916	PAK5	kiaa1264|p21 (rac1) activated kinase 5|p21 (rac1) activated kinase 7|p21 protein (cdc42/rac)-activated kinase 7|p21(cdkn1a)-activated kinase 7|pak5|pak5 gene|pak7	57144
HGNC:15917	PLCB1	dee12|eiee12|kiaa0581|phosphoinositide phospholipase c|phospholipase c beta 1|pi-plc|plc-154|plc-beta-1|plc-i|plc154|plcb1|plcb1 gene|plcb1a|plcb1b	23236
HGNC:15919	ACOT8	acot8|acot8 gene|acyl-coa thioesterase 8|choloyl-coa hydrolase|hacte-iii|hnaacte|hte|nef (lentivirus myristoylated factor) associated protein 1|peroxisomal acyl-coa thioesterase|peroxisomal acyl-coa thioesterase 1|pte-1|pte-2|pte1|pte2	10005
HGNC:15920	PXMP4	24 kda peroxisomal intrinsic membrane protein|peroxisomal membrane protein 4|peroxisomal membrane protein 4 (24kd)|pmp24|pxmp4|pxmp4 gene	11264
HGNC:15921	RALY	hnrpcl2|p542|raly|raly gene|raly heterogeneous nuclear ribonucleoprotein	22913
HGNC:15922	REM1	gd:rem|ges|gtpase ges|ras (rad and gem)-like gtp-binding|rem|rem1|rem1 gene|rrad and gem like gtpase 1	28954
HGNC:15923	RBM39	caper|caperalpha|cc1.3|coactivator of activating protein-1 and estrogen receptors|fsap59|functional spliceosome-associated protein 59|rbm39|rbm39 gene|rna binding motif protein 39|rnpc2	9584
HGNC:15924	SALL4	dj1112f19.1|drrs|hsal4|ivic|sal (drosophila)-like 4|sal-like 4 (drosophila)|sall4|sall4 gene|spalt like transcription factor 4|znf797	57167
HGNC:15925	SAMHD1	ags5|aicardi-goutieres syndrome 5|chbl2|dcip|hd domain containing 1|hddc1|hsamhd1|mg11|monocyte protein 5|mop-5|sam and hd domain containing deoxynucleoside triphosphate triphosphohydrolase 1|sam domain and hd domain 1|samhd1|samhd1 gene|sbbi88	25939
HGNC:15926	STMN3	sclip|stathmin 3|stathmin-like 3|stmn3|stmn3 gene	50861
HGNC:15927	ERGIC3	c20orf47|c2orf47|cgi-54|chromosome 20 open reading frame 47|dj477o4.2|ergic and golgi 3|ergic3|ergic3 gene|erv46|ny-br-84|pro0989|sdbcag84|serologically defined breast cancer antigen 84	51614
HGNC:15928	SIRPB1	cd172b|signal regulatory protein beta 1|signal-regulatory protein beta 1|sirp-beta-1|sirpb1|sirpb1 gene	10326
HGNC:15930	SLC2A4RG	glut4 enhancer factor|hdbp-1|hdbp1|huntington's disease gene regulatory region-binding protein 1|si-1-2|si-1-2-19|slc2a4 regulator|slc2a4rg|slc2a4rg gene	56731
HGNC:15931	SNPH	ba314n13.5|snph|snph gene|syntaphilin	9751
HGNC:15932	EPPIN	cancer/testis antigen 72|ct71|ct72|dj461p17.2|epididymal peptidase inhibitor|epididymal protease inhibitor|eppin|eppin gene|eppin1|eppin2|eppin3|spinlw1|wap7|wfdc7	57119
HGNC:15934	NELFCD	hspc130|negative elongation factor complex member c/d|nelf-c|nelf-d|nelfcd|nelfcd gene|th1|th1-like (drosophila homolog)|th1-like (drosophila)|th1l|trihydrophobin 1	51497
HGNC:15935	ZHX3	kiaa0395|tix1|triple homeobox 1|zhx3|zhx3 gene|zinc fingers and homeoboxes 3	23051
HGNC:15936	NCOA6	activating signal cointegrator-2|aib3|asc2|kiaa0181|ncoa6|ncoa6 gene|nrc|nuclear receptor coactivator 6|nuclear receptor coactivator rap250|peroxisome proliferator-activated receptor interacting protein|prip|rap250	23054
HGNC:15937	UBE2C	dj447f3.2|ubch10|ube2c|ube2c gene|ubiquitin conjugating enzyme e2 c|ubiquitin-conjugating enzyme e2c	11065
HGNC:15938	UCKL1	flj20517|uck1l|uckl1|uckl1 gene|uridine kinase-like 1|uridine-cytidine kinase 1 like 1|uridine-cytidine kinase 1-like 1|urkl1	54963
HGNC:15939	WFDC2	dj461p17.6|eddm4|epididymal protein 4|he4|human epididymis protein 4|wap four-disulfide core domain 2|wap5|wfdc2|wfdc2 gene	10406
HGNC:15940	ZFP64	dj548g19.1|dj831d17.1|flj10734|flj12628|zfp64|zfp64 gene|zfp64 zinc finger protein|zinc finger protein 338|zinc finger protein 64|zinc finger protein 64 homolog (mouse)|znf338	55734
HGNC:15942	STX18	stx18|stx18 gene|syntaxin 18|ufe1	53407
HGNC:15943	PARD6A	par-6|par-6 family cell polarity regulator alpha|par-6 partitioning defective 6 homolog alpha (c. elegans)|par-6a|par6|par6alpha|par6c|pard6a|pard6a gene|tax40|tip-40	50855
HGNC:15944	CELA3A	cela3a|cela3a gene|chymotrypsin like elastase 3a|ela3|ela3a|protease e	10136
HGNC:15945	CELA3B	cbpp|cela3b|cela3b gene|cholesterol-binding pancreatic protease|chymotrypsin like elastase 3b|ela3b|elastase 1|pancreatic endopeptidase e|proteinase e	23436
HGNC:15946	RP1L1	dcdc4b|doublecortin domain containing 4b|ocmd|retinitis pigmentosa 1 like 1|retinitis pigmentosa 1-like 1|rp1 like 1|rp1l1|rp1l1 gene|rp88	94137
HGNC:15947	UACA	flj10128|kiaa1561|nucling|uaca|uaca gene|uveal autoantigen with coiled-coil domains and ankyrin repeats	55075
HGNC:15948	ZGPAT	dj583p15.3|flj14972|gpatc6|gpatch6|kiaa1847|mgc44880|zc3h9|zc3hdc9|zgpat|zgpat gene|zinc finger ccch-type and g-patch domain containing|zinc finger ccch-type with g-patch domain	84619
HGNC:15950	SCRT1	dkfzp547f072|scratch family transcriptional repressor 1|scrt|scrt1|scrt1 gene|znf898	83482
HGNC:15952	SCRT2	scratch family transcriptional repressor 2|scrt2|scrt2 gene|znf898b	85508
HGNC:15954	TOE1	hcaf1z|pch7|toe-1|toe1|toe1 gene	114034
HGNC:15955	SEZ6	bsrpc|seizure related 6 homolog|seizure related 6 homolog (mouse)|sez6|sez6 gene	124925
HGNC:15956	SLC2A13	h(+)-myo-inositol symporter|hmit|slc2a13|slc2a13 gene|solute carrier family 2 member 13	114134
HGNC:15957	WFDC3	dj447f3.3|wap four-disulfide core domain 3|wap14|wfdc3|wfdc3 gene	140686
HGNC:15958	CSTL1	cstl1|cstl1 gene|ctes1|cystatin like 1|cystatin-like 1|dj322g13.4|rcet11	128817
HGNC:15959	CST11	cst11|cst11 gene|cst8l|ctes2|cystatin 11|dj322g13.6|sc13	140880
HGNC:15961	CBLC	cas-br-m (murine) ecotropic retroviral transforming sequence c|cas-br-m (murine) ectropic retroviral transforming sequence c|cbl proto-oncogene c|cbl-3|cbl-sl|cblc|cblc gene|rnf57	23624
HGNC:15962	CBX8	cbx8|cbx8 gene|chromobox 8|chromobox homolog 8|chromobox homolog 8 (drosophila pc class)|hpc3|pc class 3 homolog (drosophila)|polycomb 3|rc1	57332
HGNC:15963	CHRNA6	chnra6|cholinergic receptor nicotinic alpha 6 subunit|chrna6|chrna6 gene	8973
HGNC:15964	DAZ2	daz2|daz2 gene|deleted in azoospermia 2|mgc126442|pdp1678	57055
HGNC:15965	DAZ3	daz3|daz3 gene|deleted in azoospermia 3|pdp1679	57054
HGNC:15966	DAZ4	daz4|daz4 gene|deleted in azoospermia 4|pdp1680|pdp1681	57135
HGNC:15967	DEFB103A	bd-3|beta defensin 3|beta defensin-3|beta-defensin 3|defb-3|defb103|defb103a|defb103a gene|defb3|defensin beta 103a|hbd-3|hbd3|hbp-3|hbp3	414325
HGNC:15968	GDAP1	charcot-marie-tooth neuropathy 4a|cmt2k|cmt4|cmt4a|cmtria|ganglioside induced differentiation associated protein 1|gdap1|gdap1 gene	54332
HGNC:15970	PAPOLB	papolb|papolb gene|papt|poly(a) polymerase beta|poly(a) polymerase beta (testis specific)|tpap	56903
HGNC:15971	TSG101	tsg10|tsg101|tsg101 gene|tumor susceptibility 101|tumor susceptibility gene 10|tumor susceptibility gene 101|vps23	7251
HGNC:15972	VPS18	kiaa1475|pep3|vacuolar protein sorting 18 homolog (s. cerevisiae)|vacuolar protein sorting protein 18|vps18|vps18 core subunit of corvet and hops complexes|vps18 gene	57617
HGNC:15973	DTX2	deltex (drosophila) homolog 2|deltex e3 ubiquitin ligase 2|deltex homolog 2 (drosophila)|dtx2|dtx2 gene|kiaa1528|rnf58	113878
HGNC:15974	TRIM2	cmt2r|kiaa0517|ring finger protein 86|rnf86|trim2|trim2 gene|tripartite motif containing 2|tripartite motif-containing 2	23321
HGNC:15975	SASH3	753p9|chromosome x open reading frame 9|cxorf9|hacs2|imd102|sam and sh3 domain containing 3|sash3|sash3 gene|sh3d6c|sly	54440
HGNC:15977	HES7	bhlh factor hes7|bhlhb37|hairy and enhancer of split 7 (drosophila)|hes family bhlh transcription factor 7|hes7|hes7 gene|hhes7|scdo4	84667
HGNC:15979	TP63	b(p51a)|b(p51b)|eec3|ket|lms|ofc8|p51|p53cp|p63|p73h|p73l|rhs|shfm4|tp53cp|tp53l|tp63|tp63 gene|tp73l|tumor protein p53-competing protein|tumor protein p53-like|tumor protein p63|tumor protein p73-like	8626
HGNC:15980	RERG	mgc15754|ras like estrogen regulated growth inhibitor|rerg|rerg gene	85004
HGNC:15981	ZNF296	zfp296|zinc finger protein 296|zinc finger protein 342|znf296|znf296 gene|znf342	162979
HGNC:15982	CUL9	cul9|cul9 gene|cullin 9|h7ap1|kiaa0708|p53-associated parkin-like cytoplasmic protein|parc|parkin-like cytoplasmic p53 binding protein	23113
HGNC:15983	WNT3A	wnt family member 3a|wnt3a|wnt3a gene	89780
HGNC:15984	APTX	aoa|aoa1|aprataxin|aptx|aptx gene|axa1|eaoh|eoaha|fha-hit|flj20157	54840
HGNC:15985	SVEP1	ba427l11.3|c9orf13|ccp22|chromosome 9 open reading frame 13|flj13529|polydom|sel-ob|selob|svep1|svep1 gene	79987
HGNC:15986	LIN28A	csdd1|flj12457|lin-28|lin-28 homolog (c. elegans)|lin-28 homolog a|lin-28a|lin28|lin28a|lin28a gene|zcchc1	79727
HGNC:15987	GLRX3	ba500g10.4|glrx3|glrx3 gene|glrx4|glutaredoxin 3|glutaredoxin 4|grx3|grx4|picot|thioredoxin-like 2|txnl2|txnl3	10539
HGNC:15988	MPPE1	cdc1|metallophosphoesterase 1|mppe1|mppe1 gene|pgap5|post-gpi attachment to proteins 5	65258
HGNC:15989	NAV1	dkfzp781d0314|flj12560|flj14203|kiaa1151|mgc14961|nav1|nav1 gene|neuron navigator 1|neuron navigator-1|pomfil3|pore membrane and/or filament interacting like protein 3|steerin-1|steerin1|unc53h1	89796
HGNC:15990	GCA	gca|gca gene|gcl|grancalcin	25801
HGNC:15991	LMLN	gp63|ix14|leishmanolysin like peptidase|leishmanolysin-like (metallopeptidase m8 family)|lmln|lmln gene|lmnl1	89782
HGNC:15992	ZNF341	dj553f4.3|hies3|zinc finger protein 341|znf341|znf341 gene	84905
HGNC:15993	CHST8	carbohydrate (n-acetylgalactosamine 4-0) sulfotransferase 8|carbohydrate sulfotransferase 8|chst8|chst8 gene|galnac4st|galnac4st-1|galnac4st1|pss3	64377
HGNC:15995	SERPINA9	centerin|gcet1|serpin family a member 9|serpina11|serpina11b|serpina9|serpina9 gene	327657
HGNC:15996	SERPINA10	protein-z dependent proteinase inhibitor|pzi|serpin family a member 10|serpina10|serpina10 gene|zpi	51156
HGNC:15997	NAV2	flj10633|flj11030|flj23707|helad1|kiaa1419|nav2|nav2 gene|neuron navigator 2|pomfil2|pore membrane and/or filament interacting like protein 2|rainb1|retinoic acid inducible gene in neuroblastoma 1|steerin2|unc53h2	89797
HGNC:15998	NAV3	kiaa0938|nav3|nav3 gene|neuron navigator 3|pomfil1|pore membrane and/or filament interacting like protein 1|steerin 3|steerin3|unc53h3	89795
HGNC:15999	SELENON	cftd|mdrs1|rigid spine muscular dystrophy 1|rsmd1|selenon|selenon gene|selenoprotein n|seln|sepn1	57190
HGNC:16001	SUGCT	c7orf10|chromosome 7 open reading frame 10|dermal papilla derived protein 13|derp13|flj11808|ga3|orf19|russel-silver syndrome candidate|succinate-hydroxymethylglutarate coa-transferase|succinyl-coa:glutarate-coa transferase|sugct|sugct gene	79783
HGNC:16002	MPLKIP	abhs|c7orf11|chromosome 7 open reading frame 11|m-phase specific plk1 interacting protein|mplkip|mplkip gene|orf20|ttd4|ttdn1	136647
HGNC:16005	HES2	bhlhb40|hairy and enhancer of split 2 (drosophila)|hes family bhlh transcription factor 2|hes2|hes2 gene	54626
HGNC:16006	CSRNP2	c12orf2|c12orf22|chromosome 12 open reading frame 22|csrnp2|csrnp2 gene|cysteine and serine rich nuclear protein 2|cysteine-serine-rich nuclear protein 2|fam130a1|ppp1r72|taip-12	81566
HGNC:16007	TRIM63	irf|iris ring finger protein|murf-1|murf1|murf2|muscle-specific ring finger protein 1|ring finger protein 28|rnf28|smrz|striated muscle ring zinc finger protein|trim63|trim63 gene|tripartite motif containing 63	84676
HGNC:16008	TRIM54	murf|murf-3|murf3|ring finger protein 30|rnf30|trim54|trim54 gene|tripartite motif containing 54|tripartite motif-containing 54	57159
HGNC:16009	ASB4	ankyrin repeat and socs box containing 4|ankyrin repeat and socs box-containing 4|asb-4|asb4|asb4 gene	51666
HGNC:16011	ASB1	ankyrin repeat and socs box containing 1|ankyrin repeat and socs box-containing 1|asb-1|asb1|asb1 gene	51665
HGNC:16012	ASB2	ankyrin repeat and socs box containing 2|ankyrin repeat and socs box-containing 2|asb-2|asb2|asb2 gene	51676
HGNC:16013	ASB3	ankyrin repeat and socs box containing 3|ankyrin repeat and socs box-containing 3|asb-3|asb3|asb3 gene	51130
HGNC:16014	CASD1	c7orf12|cas1 domain containing 1|casd1|casd1 gene|chromosome 7 open reading frame 12|flj21213|flj21879|nbla04196|soat	64921
HGNC:16015	MOB1A	c2orf6|chromosome 2 open reading frame 6|flj10788|flj11595|mabkl1b|mats1|mob kinase activator 1a|mob1|mob1 mps one binder homolog a (yeast)|mob1a|mob1a gene|mob4b|mobk1b|mobkl1b	55233
HGNC:16016	COLEC12	cl-p1|clp1|colec12|colec12 gene|collectin subfamily member 12|nsr2|scara4|srcl	81035
HGNC:16017	ZNF343	dj734p14.5|mgc10715|zinc finger protein 343|znf343|znf343 gene	79175
HGNC:16018	CADPS2	ca++-dependent activator protein for secretion 2|ca2+ dependent secretion activator 2|cadps2|cadps2 gene|calcium dependent secretion activator 2|caps2	93664
HGNC:16021	N6AMT1	c21orf127|chromosome 21 open reading frame 127|hemk methyltransferase family member 2|hemk2|kmt9|m.hsahemk2p|mtq2|n-6 adenine-specific dna methyltransferase 1|n-6 adenine-specific dna methyltransferase 1 (putative)|n6amt|n6amt1|n6amt1 gene|pred28|prmc	29104
HGNC:16027	FGD3	fgd3|fgd3 gene|flj00004|zfyve5	89846
HGNC:16028	IL33	c9orf26|chromosome 9 open reading frame 26 (nf-hev)|dkfzp586h0523|dvs27|dvs27-related protein|il1f11|il33|il33 gene|interleukin 33|nf-hev|nfehev|nuclear factor for high endothelial venules	90865
HGNC:16029	AQP10	aqp10|aqp10 gene|aqpa_human|aquaporin 10	89872
HGNC:16031	RNF31	flj10111|flj23501|hoil-1-interacting protein|hoip|paul|ring finger protein 31|rnf31|rnf31 gene|zibra	55072
HGNC:16034	BIVM	bivm|bivm gene|flj20159	54841
HGNC:16035	STRC	dfnb16|stereocilin|strc|strc gene	161497
HGNC:16036	ORMDL1	orm1 (s. cerevisiae)-like 1|orm1-like 1 (s. cerevisiae)|ormdl sphingolipid biosynthesis regulator 1|ormdl1|ormdl1 gene	94101
HGNC:16037	ORMDL2	adoplin-2|hspc160|mst095|mstp095|orm1 (s. cerevisiae)-like 2|orm1-like 2 (s. cerevisiae)|ormdl sphingolipid biosynthesis regulator 2|ormdl2|ormdl2 gene	29095
HGNC:16038	ORMDL3	orm1 (s. cerevisiae)-like 3|orm1-like 3 (s. cerevisiae)|ormdl sphingolipid biosynthesis regulator 3|ormdl3|ormdl3 gene	94103
HGNC:16039	ANGPTL4	angiopoietin like 4|angiopoietin-like 4|angiopoietin-related protein 4|angptl4|angptl4 gene|arp4|fasting-induced adipose factor|fiaf|hepatic angiopoietin-related protein|hepatic fibrinogen/angiopoietin-related protein|hfarp|nl2|peroxisome proliferator-activated receptor (ppar) gamma induced angiopoietin-related protein|pgar|pp1158|pparg angiopoietin related protein|tgqtl|unq171	51129
HGNC:16040	ATG4C	apg4 autophagy 4 homolog c (s. cerevisiae)|apg4-c|apg4c|atg4 autophagy related 4 homolog c (s. cerevisiae)|atg4c|atg4c gene|autl1|autl3|autophagy related 4c cysteine peptidase|flj14867|hsapg4c	84938
HGNC:16041	EMCN	emcn|emcn gene|emcn2|endomucin|muc14	51705
HGNC:16046	UNC50	gmh1|hsd23|pdls22|unc-50 homolog (c. elegans)|unc-50 inner nuclear membrane rna binding protein|unc50|unc50 gene|uncl|urp	25972
HGNC:16047	PRADC1	c2orf7|chromosome 2 open reading frame 7|hpap21|mgc13004|pap21|pradc1|pradc1 gene|protease associated domain containing 1|protease-associated domain-containing glycoprotein 21 kda	84279
