P14060	3BHS1_HUMAN	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1|3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type I|3-beta-hydroxy-5-ene steroid dehydrogenase|3-beta-hydroxy-Delta(5)-steroid dehydrogenase|3-beta-hydroxysteroid 3-dehydrogenase|3BHS1_HUMAN|Delta-5-3-ketosteroid isomerase|Dihydrotestosterone oxidoreductase|Steroid Delta-isomerase|Trophoblast antigen FDO161G
Q9UMN6	KMT2B_HUMAN	Histone-lysine N-methyltransferase 2B|KMT2B_HUMAN|Myeloid/lymphoid or mixed-lineage leukemia protein 4|Trithorax homolog 2|WW domain-binding protein 7
Q8NEZ4	KMT2C_HUMAN	Histone-lysine N-methyltransferase 2C|Homologous to ALR|Homologous to ALR protein|KMT2C_HUMAN|Myeloid/lymphoid or mixed-lineage leukemia protein 3
O14686	KMT2D_HUMAN	ALL1-related|ALL1-related protein|Histone-lysine N-methyltransferase 2D|KMT2D_HUMAN|Myeloid/lymphoid or mixed-lineage leukemia protein 2
Q8IZD2	KMT2E_HUMAN	Inactive histone-lysine N-methyltransferase 2E|KMT2E_HUMAN|Myeloid/lymphoid or mixed-lineage leukemia protein 5
Q9BYQ4	KRA92_HUMAN	KRA92_HUMAN|Keratin-associated protein 9-2|Keratin-associated protein 9.2|Ultrahigh sulfur keratin-associated protein 9.2
Q9BYQ3	KRA93_HUMAN	KRA93_HUMAN|Keratin-associated protein 9-3|Keratin-associated protein 9.3|Ultrahigh sulfur keratin-associated protein 9.3
Q9BYQ2	KRA94_HUMAN	KRA94_HUMAN|Keratin-associated protein 9-4|Keratin-associated protein 9.4|Ultrahigh sulfur keratin-associated protein 9.4
A8MVA2	KRA96_HUMAN	KRA96_HUMAN|Keratin-associated protein 9-6|Keratin-associated protein 9-like 2
A8MTY7	KRA97_HUMAN	KRA97_HUMAN|Keratin-associated protein 9-7|Keratin-associated protein 9-like 1
Q9BYQ0	KRA98_HUMAN	KRA98_HUMAN|Keratin-associated protein 9-8|Keratin-associated protein 9.8|Ultrahigh sulfur keratin-associated protein 9.8
Q9BYP9	KRA99_HUMAN	KRA99_HUMAN|Keratin-associated protein 9-5|Keratin-associated protein 9-9|Keratin-associated protein 9.5|Keratin-associated protein 9.9|Ultrahigh sulfur keratin-associated protein 9.9
P01602	KV105_HUMAN	Ig kappa chain V-I region CAR|Ig kappa chain V-I region EU|Ig kappa chain V-I region HK102|Ig kappa chain V-I region Kue|Immunoglobulin kappa variable 1-5|KV105_HUMAN
A0A0C4DH72	KV106_HUMAN	Immunoglobulin kappa variable 1-6|KV106_HUMAN
A0A0C4DH67	KV108_HUMAN	Immunoglobulin kappa variable 1-8|KV108_HUMAN
A0A0C4DH69	KV109_HUMAN	Immunoglobulin kappa variable 1-9|KV109_HUMAN
A0A0C4DH73	KV112_HUMAN	Immunoglobulin kappa variable 1-12|KV112_HUMAN
P0DP09	KV113_HUMAN	Immunoglobulin kappa variable 1-13|KV113_HUMAN
P04430	KV116_HUMAN	Ig kappa chain V-I region BAN|Immunoglobulin kappa variable 1-16|KV116_HUMAN
P01599	KV117_HUMAN	Ig kappa chain V-I region Gal|Ig kappa chain V-I region WEA|Immunoglobulin kappa variable 1-17|KV117_HUMAN
A0A075B6S5	KV127_HUMAN	Immunoglobulin kappa variable 1-27|KV127_HUMAN
P01594	KV133_HUMAN	Ig kappa chain V-I region AU|Ig kappa chain V-I region Ka|Immunoglobulin kappa variable 1-33|KV133_HUMAN
A0A075B6S9	KV137_HUMAN	KV137_HUMAN|Probable non-functional immunoglobulinn kappa variable 1-37
Q8NBH2	KY_HUMAN	KY_HUMAN|Kyphoscoliosis peptidase
Q9NS86	LANC2_HUMAN	LANC2_HUMAN|LanC-like protein 2|Testis-specific adriamycin sensitivity|Testis-specific adriamycin sensitivity protein
Q6ZV70	LANC3_HUMAN	LANC3_HUMAN|LanC-like protein 3
Q13571	LAPM5_HUMAN	LAPM5_HUMAN|Lysosomal-associated multitransmembrane protein 5|Lysosomal-associated transmembrane protein 5|Retinoic acid-inducible E3|Retinoic acid-inducible E3 protein
Q659C4	LAR1B_HUMAN	LAR1B_HUMAN|La ribonucleoprotein domain family member 1B|La ribonucleoprotein domain family member 2|La-related protein 1B|La-related protein 2
Q92615	LAR4B_HUMAN	LAR4B_HUMAN|La ribonucleoprotein domain family member 4B|La ribonucleoprotein domain family member 5|La-related protein 4B|La-related protein 5
Q96L11	LCFC1_HUMAN	LCFC1_HUMAN|LLLL and CFNLAS motif-containing protein 1|MSSP-binding protein CTM-1|Sperm-egg fusion protein LLCFC1|Sperm-oocyte fusion required protein 1
Q6UWP7	LCLT1_HUMAN	1-acylglycerol-3-phosphate O-acyltransferase 8|Acyl-CoA:lysocardiolipin acyltransferase 1|LCLT1_HUMAN|Lysocardiolipin acyltransferase 1
Q6ZMR3	LDH6A_HUMAN	L-lactate dehydrogenase A-like 6A|LDH6A_HUMAN
Q9BYZ2	LDH6B_HUMAN	L-lactate dehydrogenase A-like 6B|LDH6B_HUMAN
Q969E1	LEAP2_HUMAN	LEAP2_HUMAN|Liver-expressed antimicrobial peptide 2
Q68G75	LEMD1_HUMAN	Cancer/testis antigen 50|LEM domain protein 1|LEM domain-containing protein 1|LEMD1_HUMAN
Q8NC56	LEMD2_HUMAN	LEM domain-containing protein 2|LEMD2_HUMAN
Q9Y5L5	LENEP_HUMAN	LENEP_HUMAN|Lens epithelial cell protein LEP503
Q96BZ8	LENG1_HUMAN	LENG1_HUMAN|Leukocyte receptor cluster member 1
Q96PV6	LENG8_HUMAN	LENG8_HUMAN|Leukocyte receptor cluster member 8
Q96B70	LENG9_HUMAN	LENG9_HUMAN|Leukocyte receptor cluster member 9
Q6MZP7	LIN54_HUMAN	CXC domain-containing protein 1|LIN54_HUMAN|Protein lin-54 homolog
O14910	LIN7A_HUMAN	LIN7A_HUMAN|Mammalian lin-seven protein 1|Protein lin-7 homolog A|Tax interaction protein 33|Vertebrate lin-7 homolog 1
Q9HAP6	LIN7B_HUMAN	LIN7B_HUMAN|Mammalian lin-seven protein 2|Protein lin-7 homolog B|Vertebrate lin-7 homolog 2
Q5VYY2	LIPM_HUMAN	LIPM_HUMAN|Lipase member M|Lipase-like abhydrolase domain-containing protein 3
Q9H9Z2	LN28A_HUMAN	LN28A_HUMAN|Protein lin-28 homolog A|Zinc finger CCHC domain-containing protein 1
Q6ZN17	LN28B_HUMAN	LN28B_HUMAN|Protein lin-28 homolog B
P09917	LOX5_HUMAN	Arachidonate 5-lipoxygenase|LOX5_HUMAN|Polyunsaturated fatty acid 5-lipoxygenase
Q93052	LPP_HUMAN	LIM domain-containing preferred translocation partner in lipoma|LPP_HUMAN|Lipoma-preferred partner
Q9P2M1	LR2BP_HUMAN	LR2BP_HUMAN|LRP2-binding|LRP2-binding protein|Megalin-binding|Megalin-binding protein
Q96QE4	LR37B_HUMAN	C66 SLIT-like testicular|C66 SLIT-like testicular protein|LR37B_HUMAN|Leucine-rich repeat-containing protein 37B
Q0VAA2	LR74A_HUMAN	LR74A_HUMAN|Leucine-rich repeat-containing protein 74|Leucine-rich repeat-containing protein 74A
Q6ZQY2	LR74B_HUMAN	LR74B_HUMAN|Leucine-rich repeat-containing protein 74B
Q8NAA5	LR75A_HUMAN	LR75A_HUMAN|Leucine-rich repeat-containing protein 75A|Leucine-rich repeat-containing protein FAM211A
Q2VPJ9	LR75B_HUMAN	LR75B_HUMAN|Leucine-rich repeat-containing protein 75B|Leucine-rich repeat-containing protein FAM211B
Q8N5H3	LRA25_HUMAN	LRA25_HUMAN|Leucine repeat adapter protein 25
Q9BV99	LRC61_HUMAN	LRC61_HUMAN|Leucine-rich repeat-containing protein 61
Q05C16	LRC63_HUMAN	LRC63_HUMAN|Leucine-rich repeat-containing protein 63
Q68CR7	LRC66_HUMAN	LRC66_HUMAN|Leucine-rich repeat-containing protein 66
Q6ZNQ3	LRC69_HUMAN	LRC69_HUMAN|Leucine-rich repeat-containing protein 69
Q8N4P6	LRC71_HUMAN	LRC71_HUMAN|Leucine-rich repeat-containing protein 71
A6NJI9	LRC72_HUMAN	LRC72_HUMAN|Leucine-rich repeat-containing protein 72
Q5JTD7	LRC73_HUMAN	LRC73_HUMAN|Leucine-rich repeat-containing protein 73
Q8IWT6	LRC8A_HUMAN	LRC8A_HUMAN|Leucine-rich repeat-containing protein 8A|Swelling protein 1|Volume-regulated anion channel subunit LRRC8A
Q9NZR2	LRP1B_HUMAN	LRP1B_HUMAN|Low-density lipoprotein receptor-related protein 1B|Low-density lipoprotein receptor-related protein-deleted in tumor
Q07954	LRP1_HUMAN	Alpha-2-macroglobulin receptor|Apolipoprotein E receptor|LRP1_HUMAN|Prolow-density lipoprotein receptor-related protein 1
P98164	LRP2_HUMAN	Glycoprotein 330|LRP2_HUMAN|Low-density lipoprotein receptor-related protein 2|Megalin
O75074	LRP3_HUMAN	105 kDa low-density lipoprotein receptor-related|105 kDa low-density lipoprotein receptor-related protein|LRP3_HUMAN|Low-density lipoprotein receptor-related protein 3
Q9BVC4	LST8_HUMAN	G protein beta subunit-like|LST8_HUMAN|Mammalian lethal with SEC13 protein 8|Target of rapamycin complex subunit LST8
Q9NQ29	LUC7L_HUMAN	LUC7L_HUMAN|Putative RNA-binding protein Luc7-like 1|Putative SR protein LUC7B1|SR+89
Q86V48	LUZP1_HUMAN	LUZP1_HUMAN|Leucine zipper protein 1
Q86TE4	LUZP2_HUMAN	LUZP2_HUMAN|Leucine zipper protein 2
Q9NX58	LYAR_HUMAN	Cell growth-regulating nucleolar|Cell growth-regulating nucleolar protein|LYAR_HUMAN
Q8N1E2	LYG1_HUMAN	LYG1_HUMAN|Lysozyme g-like protein 1
Q86SG7	LYG2_HUMAN	LYG2_HUMAN|Lysozyme g-like protein 2
Q5U5X0	LYRM7_HUMAN	Complex III assembly factor LYRM7|LYR motif-containing protein 7|LYRM7_HUMAN
A8MSI8	LYRM9_HUMAN	LYR motif-containing protein 9|LYRM9_HUMAN
Q5XG99	LYSM4_HUMAN	LYSM4_HUMAN|LysM and putative peptidoglycan-binding domain-containing protein 4
Q02779	M3K10_HUMAN	M3K10_HUMAN|Mitogen-activated protein kinase kinase kinase 10|Mixed lineage kinase 2|Protein kinase MST
Q16584	M3K11_HUMAN	M3K11_HUMAN|Mitogen-activated protein kinase kinase kinase 11|Mixed lineage kinase 3|Src-homology 3 domain-containing proline-rich kinase
Q12852	M3K12_HUMAN	Dual leucine zipper bearing kinase|Leucine-zipper protein kinase|M3K12_HUMAN|MAPK-upstream kinase|Mitogen-activated protein kinase kinase kinase 12|Mixed lineage kinase
O43283	M3K13_HUMAN	Leucine zipper-bearing kinase|M3K13_HUMAN|Mitogen-activated protein kinase kinase kinase 13|Mixed lineage kinase
Q99558	M3K14_HUMAN	M3K14_HUMAN|Mitogen-activated protein kinase kinase kinase 14|NF-kappa-beta-inducing kinase|Serine/threonine-protein kinase NIK
Q6ZN16	M3K15_HUMAN	Apoptosis signal-regulating kinase 3|M3K15_HUMAN|MAPK/ERK kinase kinase 15|Mitogen-activated protein kinase kinase kinase 15
Q8WXG6	MADD_HUMAN	Differentially expressed in normal and neoplastic cells|Insulinoma glucagonoma clone 20|MADD_HUMAN|MAP kinase-activating death domain|MAP kinase-activating death domain protein|Rab3 GDP/GTP exchange|Rab3 GDP/GTP exchange factor|Rab3 GDP/GTP exchange protein
A6NDP7	MADL2_HUMAN	MADL2_HUMAN|Myeloid-associated differentiation marker-like protein 2
P20916	MAG_HUMAN	MAG_HUMAN|Myelin-associated glycoprotein|Siglec-4a
Q8WWC4	MAIP1_HUMAN	MAIP1_HUMAN|Matrix AAA peptidase-interacting protein 1|m-AAA protease-interacting protein 1, mitochondrial
Q9UDY8	MALT1_HUMAN	MALT lymphoma-associated translocation|MALT1_HUMAN|Mucosa-associated lymphoid tissue lymphoma translocation protein 1|Paracaspase
P55145	MANF_HUMAN	Arginine-rich|Arginine-rich protein|MANF_HUMAN|Mesencephalic astrocyte-derived neurotrophic factor|Protein ARMET
P78559	MAP1A_HUMAN	MAP1A_HUMAN|Microtubule-associated protein 1A|Proliferation-related protein p80
P46821	MAP1B_HUMAN	MAP1B_HUMAN|Microtubule-associated protein 1B
Q66K74	MAP1S_HUMAN	BPY2-interacting protein 1|MAP1S_HUMAN|Microtubule-associated protein 1S|Microtubule-associated protein 8|Variable charge Y chromosome 2-interacting protein 1
P43243	MATR3_HUMAN	MATR3_HUMAN|Matrin-3
Q8NHZ7	MB3L2_HUMAN	MB3L2_HUMAN|Methyl-CpG-binding domain protein 3-like 2
A6NE82	MB3L3_HUMAN	MB3L3_HUMAN|Putative methyl-CpG-binding domain protein 3-like 3
A6NDZ8	MB3L4_HUMAN	MB3L4_HUMAN|Putative methyl-CpG-binding domain protein 3-like 4
A6NJ08	MB3L5_HUMAN	MB3L5_HUMAN|Putative methyl-CpG-binding domain protein 3-like 5
A0A1B0GVZ6	MB3LB_HUMAN	MB3LB_HUMAN|Methyl-CpG-binding domain protein 3-like 2B
Q96T53	MBOA4_HUMAN	Ghrelin O-acyltransferase|MBOA4_HUMAN|Membrane-bound O-acyltransferase domain-containing protein 4
Q6P1A2	MBOA5_HUMAN	1-acylglycerophosphocholine O-acyltransferase|1-acylglycerophosphoethanolamine O-acyltransferase|1-acylglycerophosphoserine O-acyltransferase|Lysophosphatidylcholine acyltransferase|Lysophosphatidylcholine acyltransferase 3|Lysophosphatidylserine acyltransferase|Lysophospholipid acyltransferase 5|MBOA5_HUMAN|Membrane-bound O-acyltransferase domain-containing protein 5
Q96N66	MBOA7_HUMAN	1-acylglycerophosphatidylinositol O-acyltransferase|Bladder and breast carcinoma-overexpressed gene 1|Bladder and breast carcinoma-overexpressed gene 1 protein|Leukocyte receptor cluster member 4|Lysophosphatidylinositol acyltransferase|Lysophospholipid acyltransferase 7|MBOA7_HUMAN|Membrane-bound O-acyltransferase domain-containing protein 7
Q96PE7	MCEE_HUMAN	DL-methylmalonyl-CoA racemase|MCEE_HUMAN|Methylmalonyl-CoA epimerase, mitochondrial
Q07820	MCL1_HUMAN	Bcl-2-like protein 3|Bcl-2-related protein EAT/mcl1|Induced myeloid leukemia cell differentiation protein Mcl-1|MCL1_HUMAN|mcl1/EAT
Q6DN14	MCTP1_HUMAN	MCTP1_HUMAN|Multiple C2 and transmembrane domain-containing protein 1
Q6DN12	MCTP2_HUMAN	MCTP2_HUMAN|Multiple C2 and transmembrane domain-containing protein 2
A0A1B0GVS7	MDFI2_HUMAN	MDFI2_HUMAN|MyoD family inhibitor domain-containing protein 2
Q9P1T7	MDFIC_HUMAN	I-mfa domain-containing|I-mfa domain-containing protein|MDFIC_HUMAN|MyoD family inhibitor domain-containing|MyoD family inhibitor domain-containing protein
Q99750	MDFI_HUMAN	MDFI_HUMAN|MyoD family inhibitor|Myogenic repressor I-mf
Q8NDY4	MDS2_HUMAN	MDS2_HUMAN|Myelodysplastic syndrome 2 translocation-associated|Myelodysplastic syndrome 2 translocation-associated protein
P51608	MECP2_HUMAN	MECP2_HUMAN|Methyl-CpG-binding protein 2
Q9BV79	MECR_HUMAN	2-enoyl thioester reductase|Enoyl-[acyl-carrier-protein] reductase, mitochondrial|MECR_HUMAN|Nuclear receptor-binding factor 1
Q9Y3C7	MED31_HUMAN	MED31_HUMAN|Mediator complex subunit 31|Mediator complex subunit SOH1|Mediator of RNA polymerase II transcription subunit 31
Q96G25	MED8_HUMAN	Activator-recruited cofactor 32 kDa component|MED8_HUMAN|Mediator complex subunit 8|Mediator of RNA polymerase II transcription subunit 8
Q9Y316	MEMO1_HUMAN	C21orf19-like|C21orf19-like protein|Hepatitis C virus NS5A-transactivated protein 7|MEMO1_HUMAN|Mediator of ErbB2-driven cell motility 1|Protein MEMO1
Q9BRJ9	MESP1_HUMAN	Class C basic helix-loop-helix protein 5|MESP1_HUMAN|Mesoderm posterior protein 1
Q0VG99	MESP2_HUMAN	Class C basic helix-loop-helix protein 6|MESP2_HUMAN|Mesoderm posterior protein 2
Q5EB52	MEST_HUMAN	MEST_HUMAN|Mesoderm-specific transcript homolog|Mesoderm-specific transcript homolog protein|Paternally-expressed gene 1|Paternally-expressed gene 1 protein
Q9HCE5	MET14_HUMAN	MET14_HUMAN|Methyltransferase-like protein 14|N6-adenosine-methyltransferase non-catalytic subunit
P08581	MET_HUMAN	HGF/SF receptor|Hepatocyte growth factor receptor|MET_HUMAN|Proto-oncogene c-Met|Scatter factor receptor|Tyrosine-protein kinase Met
P08493	MGP_HUMAN	Cell growth-inhibiting gene 36|Cell growth-inhibiting gene 36 protein|MGP_HUMAN|Matrix Gla|Matrix Gla protein
Q5TGZ0	MIC10_HUMAN	MIC10_HUMAN|MICOS complex subunit MIC10|Mitochondrial inner membrane organizing system protein 1
Q9BPX6	MICU1_HUMAN	Atopy-related autoantigen CALC|Calcium uptake protein 1, mitochondrial|Calcium-binding atopy-related autoantigen 1|MICU1_HUMAN
Q8IYU8	MICU2_HUMAN	Calcium uptake protein 2, mitochondrial|EF-hand domain-containing family member A1|MICU2_HUMAN
Q86XE3	MICU3_HUMAN	Calcium uptake protein 3, mitochondrial|EF-hand domain-containing family member A2|MICU3_HUMAN
Q96C03	MID49_HUMAN	MID49_HUMAN|Mitochondrial dynamics protein MID49|Mitochondrial dynamics protein of 49 kDa|Mitochondrial elongation factor 2|Smith-Magenis syndrome chromosomal region candidate gene 7|Smith-Magenis syndrome chromosomal region candidate gene 7 protein
Q75NE6	MIRH1_HUMAN	MIRH1_HUMAN|Putative microRNA 17 host gene|Putative microRNA 17 host gene protein|Putative microRNA host gene 1|Putative microRNA host gene 1 protein
P45983	MK08_HUMAN	JNK-46|MK08_HUMAN|Mitogen-activated protein kinase 8|Stress-activated protein kinase 1c|Stress-activated protein kinase JNK1|c-Jun N-terminal kinase 1
P45984	MK09_HUMAN	JNK-55|MK09_HUMAN|Mitogen-activated protein kinase 9|Stress-activated protein kinase 1a|Stress-activated protein kinase JNK2|c-Jun N-terminal kinase 2
P53779	MK10_HUMAN	MAP kinase p49 3F12|MK10_HUMAN|Mitogen-activated protein kinase 10|Stress-activated protein kinase 1b|Stress-activated protein kinase JNK3|c-Jun N-terminal kinase 3
Q15759	MK11_HUMAN	MK11_HUMAN|Mitogen-activated protein kinase 11|Mitogen-activated protein kinase p38 beta|Stress-activated protein kinase 2b|p38-2
P53778	MK12_HUMAN	Extracellular signal-regulated kinase 6|MK12_HUMAN|Mitogen-activated protein kinase 12|Mitogen-activated protein kinase p38 gamma|Stress-activated protein kinase 3
O15264	MK13_HUMAN	MK13_HUMAN|Mitogen-activated protein kinase 13|Mitogen-activated protein kinase p38 delta|Stress-activated protein kinase 4
P09238	MMP10_HUMAN	MMP10_HUMAN|Matrix metalloproteinase-10|Stromelysin-2|Transin-2
P24347	MMP11_HUMAN	MMP11_HUMAN|Matrix metalloproteinase-11|Stromelysin-3
P39900	MMP12_HUMAN	MMP12_HUMAN|Macrophage elastase|Macrophage metalloelastase|Matrix metalloproteinase-12
Q02252	MMSA_HUMAN	Aldehyde dehydrogenase family 6 member A1|MMSA_HUMAN|Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial
Q9UBU8	MO4L1_HUMAN	MO4L1_HUMAN|MORF-related gene 15|MORF-related gene 15 protein|Mortality factor 4-like protein 1|Protein MSL3-1|Transcription factor-like protein MRG15
Q15014	MO4L2_HUMAN	MO4L2_HUMAN|MORF-related gene X|MORF-related gene X protein|Mortality factor 4-like protein 2|Protein MSL3-2|Transcription factor-like protein MRGX
Q8NDC4	MORN4_HUMAN	MORN repeat-containing protein 4|MORN4_HUMAN|Protein 44050|Retinophilin
Q5VZ52	MORN5_HUMAN	MORN repeat-containing protein 5|MORN5_HUMAN
P69208	MORN_HUMAN	Head activator|MORN_HUMAN|Morphogenetic neuropeptide
Q9HCE1	MOV10_HUMAN	Armitage homolog|Helicase MOV-10|MOV10_HUMAN|Moloney leukemia virus 10|Moloney leukemia virus 10 protein
Q6UVY6	MOXD1_HUMAN	DBH-like monooxygenase protein 1|MOXD1_HUMAN|Monooxygenase X
A6NHM9	MOXD2_HUMAN	DBH-like monooxygenase protein 2 pseudogene|MOXD2_HUMAN|Putative DBH-like monooxygenase protein 2
O95563	MPC2_HUMAN	Brain protein 44|MPC2_HUMAN|Mitochondrial pyruvate carrier 2
Q8TAP9	MPLKI_HUMAN	M-phase-specific PLK1-interacting|M-phase-specific PLK1-interacting protein|MPLKI_HUMAN|TTD non-photosensitive 1|TTD non-photosensitive 1 protein
Q8N594	MPND_HUMAN	MPN domain-containing|MPN domain-containing protein|MPND_HUMAN
Q6WCQ1	MPRIP_HUMAN	MPRIP_HUMAN|Myosin phosphatase Rho-interacting|Myosin phosphatase Rho-interacting protein|Rho-interacting protein 3|p116Rip
P11717	MPRI_HUMAN	300 kDa mannose 6-phosphate receptor|Cation-independent mannose-6-phosphate receptor|Insulin-like growth factor 2 receptor|Insulin-like growth factor II receptor|M6P/IGF2 receptor|MPRI_HUMAN
Q96HT8	MR1L1_HUMAN	MORF4 family-associated protein 1-like 1|MR1L1_HUMAN
Q96G30	MRAP2_HUMAN	MRAP2_HUMAN|Melanocortin-2 receptor accessory protein 2
Q8TCY5	MRAP_HUMAN	B27|Fat cell-specific low molecular weight|Fat cell-specific low molecular weight protein|Fat tissue-specific low MW|Fat tissue-specific low MW protein|MRAP_HUMAN|Melanocortin-2 receptor accessory|Melanocortin-2 receptor accessory protein
Q2M3A8	MRAS1_HUMAN	MRAS1_HUMAN|MRGPRG antisense RNA 1|MRGPRG antisense gene protein 1|Putative uncharacterized protein MRGPRG-AS1
Q9UKD2	MRT4_HUMAN	MRT4_HUMAN|Ribosome assembly factor MRTO4|mRNA turnover protein 4 homolog
A6NI15	MSGN1_HUMAN	MSGN1_HUMAN|Mesogenin-1|Paraxial mesoderm-specific mesogenin1|pMesogenin1
P43246	MSH2_HUMAN	DNA mismatch repair protein Msh2|MSH2_HUMAN|MutS protein homolog 2
Q01726	MSHR_HUMAN	MSHR_HUMAN|Melanocortin receptor 1|Melanocyte-stimulating hormone receptor
P11137	MTAP2_HUMAN	MTAP2_HUMAN|Microtubule-associated protein 2
P49914	MTHFS_HUMAN	5,10-methenyl-tetrahydrofolate synthetase|5-formyltetrahydrofolate cyclo-ligase|MTHFS_HUMAN
O43193	MTLR_HUMAN	G-protein coupled receptor 38|MTLR_HUMAN|Motilin receptor
Q13496	MTM1_HUMAN	MTM1_HUMAN|Myotubularin|Phosphatidylinositol-3,5-bisphosphate 3-phosphatase|Phosphatidylinositol-3-phosphate phosphatase
Q3MIW9	MUCL3_HUMAN	Diffuse panbronchiolitis critical region protein 1|MUCL3_HUMAN|Mucin-like protein 3
Q9NPC7	MYNN_HUMAN	MYNN_HUMAN|Myoneurin|Zinc finger and BTB domain-containing protein 31
Q9HD67	MYO10_HUMAN	MYO10_HUMAN|Unconventional myosin-10|Unconventional myosin-X
Q9UKN7	MYO15_HUMAN	MYO15_HUMAN|Unconventional myosin-15|Unconventional myosin-XV
P25189	MYP0_HUMAN	MYP0_HUMAN|Myelin peripheral|Myelin peripheral protein|Myelin protein P0|Myelin protein zero
P02689	MYP2_HUMAN	MYP2_HUMAN|Myelin P2|Myelin P2 protein|Peripheral myelin protein 2
Q00872	MYPC1_HUMAN	C-protein, skeletal muscle slow isoform|MYPC1_HUMAN|Myosin-binding protein C, slow-type
Q14324	MYPC2_HUMAN	C-protein, skeletal muscle fast isoform|MYPC2_HUMAN|Myosin-binding protein C, fast-type
Q5TBK1	N42L1_HUMAN	N42L1_HUMAN|NEDD4-binding protein 2-like 1
Q92802	N42L2_HUMAN	N42L2_HUMAN|NEDD4-binding protein 2-like 2|Phosphonoformate immuno-associated protein 5
O75113	N4BP1_HUMAN	N4BP1_HUMAN|NEDD4-binding protein 1
Q86UW6	N4BP2_HUMAN	BCL-3-binding|BCL-3-binding protein|N4BP2_HUMAN|NEDD4-binding protein 2
O15049	N4BP3_HUMAN	N4BP3_HUMAN|NEDD4-binding protein 3
Q15274	NADC_HUMAN	NADC_HUMAN|Nicotinate-nucleotide pyrophosphorylase [carboxylating]|Quinolinate phosphoribosyltransferase [decarboxylating]
Q6IA69	NADE_HUMAN	Glutamine-dependent NAD(+) synthetase|NAD(+) synthase [glutamine-hydrolyzing]|NAD(+) synthetase|NADE_HUMAN
Q8N159	NAGS_HUMAN	Amino-acid acetyltransferase|N-acetylglutamate synthase, mitochondrial|NAGS_HUMAN
Q86W26	NAL10_HUMAN	NACHT, LRR and PYD domains-containing protein 10|NAL10_HUMAN|Nucleotide-binding oligomerization domain protein 8
P59045	NAL11_HUMAN	NACHT, LRR and PYD domains-containing protein 11|NAL11_HUMAN|Nucleotide-binding oligomerization domain protein 17|PAAD-and NACHT domain-containing protein 10|PYRIN-containing APAF1-like protein 6
P59046	NAL12_HUMAN	Monarch-1|NACHT, LRR and PYD domains-containing protein 12|NAL12_HUMAN|PYRIN-containing APAF1-like protein 7|Regulated by nitric oxide
Q86W25	NAL13_HUMAN	NACHT, LRR and PYD domains-containing protein 13|NAL13_HUMAN|Nucleotide-binding oligomerization domain protein 14
Q86W24	NAL14_HUMAN	NACHT, LRR and PYD domains-containing protein 14|NAL14_HUMAN|Nucleotide-binding oligomerization domain protein 5
Q8IZF0	NALCN_HUMAN	CanIon|NALCN_HUMAN|Sodium leak channel NALCN|Sodium leak channel non-selective|Sodium leak channel non-selective protein|Voltage gated channel-like protein 1
P52961	NAR1_HUMAN	ADP-ribosyltransferase C2 and C3 toxin-like 1|GPI-linked NAD(P)(+)--arginine ADP-ribosyltransferase 1|Mono(ADP-ribosyl)transferase 1|NAR1_HUMAN
Q8N6N6	NATD1_HUMAN	N-acetyltransferase domain-containing protein 1|NATD1_HUMAN|Protein NATD1
Q3BBV0	NBPF1_HUMAN	NBPF1_HUMAN|Neuroblastoma breakpoint family member 1
Q9H094	NBPF3_HUMAN	NBPF3_HUMAN|Neuroblastoma breakpoint family member 3|Protein AE2|Protein SHIIIa4
Q96M43	NBPF4_HUMAN	NBPF4_HUMAN|Neuroblastoma breakpoint family member 4
Q86XG9	NBPF5_HUMAN	NBPF5_HUMAN|Putative neuroblastoma breakpoint family member 5
Q5VWK0	NBPF6_HUMAN	NBPF6_HUMAN|Neuroblastoma breakpoint family member 6
P0C2Y1	NBPF7_HUMAN	NBPF7_HUMAN|Putative neuroblastoma breakpoint family member 7
Q3BBV2	NBPF8_HUMAN	NBPF8_HUMAN|Putative neuroblastoma breakpoint family member 8
P0DPF3	NBPF9_HUMAN	NBPF9_HUMAN|Neuroblastoma breakpoint family member 9
Q6P3W6	NBPFA_HUMAN	NBPFA_HUMAN|Neuroblastoma breakpoint family member 10
Q86T75	NBPFB_HUMAN	NBPFB_HUMAN|Neuroblastoma breakpoint family member 11|Neuroblastoma breakpoint family member 24
Q5TAG4	NBPFC_HUMAN	Chromosome 1 amplified sequence 1|NBPFC_HUMAN|Neuroblastoma breakpoint family member 12
Q5TI25	NBPFE_HUMAN	NBPFE_HUMAN|Neuroblastoma breakpoint family member 14
Q8N660	NBPFF_HUMAN	NBPFF_HUMAN|Neuroblastoma breakpoint family member 15|Neuroblastoma breakpoint family member 16
Q9UBB6	NCDN_HUMAN	NCDN_HUMAN|Neurochondrin
Q96NK8	NDF6_HUMAN	Class A basic helix-loop-helix protein 2|NDF6_HUMAN|Neurogenic differentiation factor 6|Protein atonal homolog 2
Q13232	NDK3_HUMAN	DR-nm23|NDK3_HUMAN|Nucleoside diphosphate kinase 3|Nucleoside diphosphate kinase C|nm23-H3
